numberOfViews,m,name,video_id,category,created,creator,location,length,actors0,actors1,actors2,actors3,actors4,user_id,fullname,age,gender,average_watch_time
0,0.475,Hot Child In The City,a3b0ff91-24f1-4125-9b31-67d11ef9af25,Metal,2012-07-03T00:25:59.385Z,Christopher Nolan,France,23,Elia Geyer,Liz Moormann,Tiago Forkel,Denise Muckenthaler,Damien Morhelfer,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,2.705,Bitter Sweet Symphony,a5382918-0792-48ea-bd02-611960fa3944,World,2011-12-15T09:36:20.499Z,James Cameron,France,22,Aimee Bogdashin,Denise Muckenthaler,Lennie Mattern,Niclas Huth,Cora Jamrozy,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.66,Hard to Say I'm Sorry,a6052e52-6af1-4635-9d0b-881722626902,Reggae,2006-09-08T15:36:41.858Z,Francis Ford Coppola,France,15,Elia Geyer,Sofia Marxen,Denise Muckenthaler,Julian Wollenberg,Herr Danny Steinkamp,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.475,Wake Me Up Before You Go Go,a6170176-7976-454e-9a82-a5955399227c,Rock,2013-01-04T05:51:56.349Z,Alfred Hitchcock,France,19,Curt Seiders,Anja Peter,Jonte Kron,Charlotta Tischler,Franziska Abraham,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.6,Boom Boom Pow,a66a73b8-c9df-4ece-a1f9-c4c596a02629,Non Music,2014-08-25T18:38:12.335Z,Martin Scorsese,France,18,James Franke,Claas Bauer,Franziska Abraham,Curt Seiders,,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.475,Bleeding Love,a6f440c4-22b6-46dd-aa96-2d3d58d39f8f,Stage And Screen,2021-11-08T12:25:15.920Z,Alfred Hitchcock,France,13,Janosch Östringer,Dennis Steinert,Sebastian Greb,Norman Gerschler,Tessa Kleinmann,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
1,0.605,Baby Got Back,a85cbf0a-aab9-4608-a2bc-400faeba3732,World,2007-05-19T07:02:10.907Z,Christopher Nolan,France,10,Anton Daudrich,Tiago Forkel,Ron Manns,Sönke Mues,James Franke,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.375,Good Lovin',a93c4961-8a82-42b8-b750-4bbdcd698bc4,Blues,2019-07-11T16:45:41.927Z,Stanley Kubrick,France,20,Pit Benzing,Peter Stolz,Melinda Reimann,Anja Heydemüller,Herr Danny Steinkamp,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
1,0.81,It Had to Be You,a9ecb70d-86d6-4cf2-a7d3-7c96d6472239,Metal,2001-04-28T15:31:34.742Z,Martin Scorsese,France,26,Franz Illing,Pit Benzing,Gianluca Köseoglu,Damien Morhelfer,James Franke,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.455,Wild Thing,afb4c1ad-69c2-48bc-b9bd-e21d68eaaffa,Electronic,2010-04-12T01:06:11.638Z,Alfred Hitchcock,France,19,Malia De,Marc Nastvogel,Ivan Poschmann,Vivienne Buchrucker,Theresa Pressler,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.225,The Glow-Worm,b00e95eb-7b46-4050-8817-0753649dd733,Hip Hop,2000-12-13T08:56:23.513Z,Quentin Tarantino,France,10,Gianluca Köseoglu,Jonte Kron,Kim Platzer,Loris Porsche,Sebastian Greb,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.62,Hero,b0a55e0c-05c4-486c-9679-36f0643aac99,Blues,2001-01-30T07:33:36.597Z,James Cameron,France,14,Aurora Vater,Nora Naubert,Karim Neubauer,Richard Moser,Julian Wollenberg,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
2,1.5,How High the Moon,b2d948fc-b50f-4dd5-85e1-28b68a58eade,Classical,2016-07-28T15:30:30.332Z,Steven Spielberg,France,12,Ana Hillard,Prof. Dr. Claas Zaituc,Finnley Heiser,Mirco Hartz,Ron Manns,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
1,0.9800000000000001,Don't Stop 'Til You Get Enough,b45ae164-dc3f-4104-ad88-f7c4641eb18b,Rock,2022-04-16T01:54:54.558Z,Stanley Kubrick,France,24,Eva Wiechmann,Thomas Holdt,Mirco Hartz,Dr. Dorothea Langhirt,Sofia Marxen,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
2,1.6,Let's Groove,b708ac8d-d20d-4e07-b3af-512f34314080,Electronic,2005-03-29T16:37:47.655Z,Spike Lee,France,21,Charlotta Tischler,Anja Heydemüller,Andrew Schellenbeck,Julian Kobs,,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.66,Bleeding Love,b7f8f55b-64ae-445d-a908-2b359ea561c4,Hip Hop,2010-08-02T19:56:13.691Z,Martin Scorsese,France,14,Charlotta Tischler,Leonora Mulrain,Yannis Alizadeh,Claas Bauer,Lucian Büttner,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.535,Lookin' Out My Back Door,b85bebe3-d3e9-47d0-b422-0b45e6ff8638,Blues,2017-02-19T10:04:56.538Z,Steven Spielberg,France,19,Liana Herrmann,Lian Komoll,Levin Balck,Alexia Lübke,Prof. Dr. Tom Zahn,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.515,Raindrops Keep Falling On My Head,b931ea28-8758-4e2b-bc45-ee916d4b9794,Blues,2009-11-18T20:06:39.006Z,Hayao Miyazaki,France,12,Cora Jamrozy,Neele Alizadeh,Levin Balck,Jeremie Theele,,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.12000000000000001,Ol' Man River,bae92668-4088-4d8e-9fa2-f7b2dd2e1513,Folk,2014-07-28T06:37:10.577Z,Quentin Tarantino,France,7,Riccardo Tischmann,Janosch Östringer,Fiona Motzenbbäcker,Elias Cordes,Sebastian Greb,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.16,Roll With It,bc46dadf-86e2-4998-b131-7649b1dc8bcf,Funk,2016-03-29T07:52:19.917Z,Stanley Kubrick,France,5,Aimee Bogdashin,Riccardo Tischmann,Marc Nastvogel,Mirco Hartz,Sofia Marxen,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.37,Afternoon Delight,bdb4d22f-d423-4b32-8a71-03590276f6ef,Soul,2016-12-04T16:23:59.905Z,Alfred Hitchcock,France,11,Ana Hillard,Ron Manns,Finnley Heiser,Yannis Alizadeh,Sebastian Greb,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.16,Somebody to Love,be8ffaf9-a71b-46f5-b4bf-66931c8e6b16,Pop,2003-12-13T04:23:32.932Z,Alfred Hitchcock,France,9,Lucian Büttner,Nora Naubert,Patrice Evers,Yannis Alizadeh,,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.455,Smoke Gets in Your Eyes,beb3cfd0-ba3f-454f-964a-41629a8195a1,Soul,2020-02-23T19:14:10.238Z,Francis Ford Coppola,France,23,Julian Kobs,Paul Klapper,Dr. Dorothea Langhirt,Fiona Motzenbbäcker,Leonora Mulrain,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.08,In Da Club,bf47171a-2429-4266-a948-e2873f61d73c,Soul,2004-10-30T13:38:15.110Z,Spike Lee,France,2,Julian Kobs,Luca Streese,Alexia Lübke,Jens Will,Julian Wollenberg,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.41000000000000003,Cathy's Clown,c0fdeacf-01a0-4fe6-81ea-25c517a39288,Funk,2006-03-06T09:15:06.527Z,Steven Spielberg,France,26,Lian Komoll,Aurora Vater,Levi Decker,Aliya Cors,,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0,Another Night,c16ea58a-5d32-4a86-9fcc-15726c0d5b6d,Country,2002-06-15T00:26:44.640Z,James Cameron,France,0,Lynn Brinkmann,Ina Ewald,Prof. Dr. Claas Zaituc,Levin Balck,Oke Mensing,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.20500000000000002,The Way You Look Tonight,c42dcbc3-cf47-4074-aeee-571f4bad0fce,Non Music,2018-12-09T22:56:19.830Z,Alfred Hitchcock,France,30,Oke Schultze,Prof. Dr. Tom Zahn,Anton Daudrich,Melinda Reimann,Anja Heydemüller,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.1,Rhinestone Cowboy,c42e4b11-1b98-4179-8af9-dafe513c0f2e,Rap,2020-12-26T17:43:58.571Z,James Cameron,France,0,Charlotta Tischler,Andrew Schellenbeck,Fiona Motzenbbäcker,Leonora Mulrain,Anja Peter,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,3.205,Instant Karma,c5c6457a-0b03-4301-9d01-412c31127117,Hip Hop,2019-06-03T10:28:51.027Z,Martin Scorsese,France,16,Viktoria Blank,Riccardo Tischmann,Ron Manns,Damien Morhelfer,Melinda Reimann,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.1,Layla,c6fe3796-cda4-4b06-b164-4f1ca7893483,Folk,2017-03-22T21:04:05.529Z,Martin Scorsese,France,3,Nora Naubert,Niclas Huth,Ron Manns,Jeremie Theele,Pit Benzing,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.12000000000000001,Travellin' Band,c78cc1fc-33ba-45fd-9351-87e323feff91,Jazz,2021-03-20T13:49:53.564Z,Martin Scorsese,France,7,Hagen Spitzmüller,Fiona Motzenbbäcker,James Franke,Maik Balnuweit,Viktoria Blank,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.225,Singing The Blues,c80592ef-1bb2-4475-8532-a26e30325a73,Blues,2010-10-14T02:56:08.306Z,James Cameron,France,30,Jeremie Theele,Aliya Cors,Viktoria Blank,Dr. Paulina Ophey,Loris Porsche,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
2,1.58,Call Me,ca5ca235-3e89-4cf4-85c1-0f5251a2dbe0,Metal,2010-05-31T06:31:21.511Z,Stanley Kubrick,France,17,Charlotta Tischler,Dr. Paulina Ophey,Jonte Kron,Julian Kobs,Liz Moormann,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.37,Celebration,cb4ab333-558e-427f-85d2-648f00874749,Funk,2018-02-09T04:27:12.201Z,Quentin Tarantino,France,26,Maryam Briesenick,Tiago Forkel,Andrew Schellenbeck,Liz Moormann,Patrice Evers,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0,Green Onions,cbe1b027-3ad6-4927-9f05-d3c6ae0e8af4,Blues,2014-09-03T11:40:10.851Z,Martin Scorsese,France,3,Pit Benzing,Richard Moser,Norman Gerschler,Niclas Huth,Herr Danny Steinkamp,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.16,Unbelievable,cc286f94-cd70-40f7-86bf-1d0fc658cb45,Soul,2014-05-13T15:19:31.862Z,Stanley Kubrick,France,7,Niclas Huth,Thomas Holdt,Aurora Vater,Tiago Forkel,Prof. Dr. Tom Zahn,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.1,Philadelphia Freedom,cdc2fe12-cdb5-477e-96c1-1a67c3d06c63,Funk,2022-11-12T19:50:35.589Z,Christopher Nolan,France,7,Franziska Abraham,Nathan Zimanyi,Hagen Spitzmüller,Niclas Huth,,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,2.955,50 Ways to Leave Your Lover,cf07fc9e-431b-476e-a632-ae3f6b6ca54d,Funk,2014-04-17T01:35:37.878Z,Christopher Nolan,France,13,Tiago Forkel,Julian Kobs,Eva Wiechmann,Ron Manns,Dr. Dorothea Langhirt,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.16,All You Need is Love,d14e29a7-49ed-4757-80db-2e89d262005f,Electronic,2017-11-02T04:31:24.611Z,Stanley Kubrick,France,9,Patrice Evers,Prof. Dr. Mads Humbert,Marc Nastvogel,Tessa Kleinmann,Maik Sagonas,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,2.955,Superstar,d3516bb7-8135-4c2e-8d85-8ec20d04b87b,Rap,2003-01-22T11:36:09.382Z,Martin Scorsese,France,13,Maryam Briesenick,Laureen Geissler,Janosch Östringer,Prof. Dr. Mads Humbert,Alexia Lübke,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.64,The Tide is High,d3891338-1a0f-41cf-895e-749158d13420,Jazz,2021-11-23T05:50:38.689Z,Alfred Hitchcock,France,24,Laureen Geissler,Herr Danny Steinkamp,Gianluca Köseoglu,Anja Heydemüller,Ron Manns,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.12000000000000001,Paint it Black,d4e83ff2-34ee-4366-832a-afabb6eb0008,Electronic,2017-02-19T05:18:52.165Z,Quentin Tarantino,France,1,Paul Klapper,Maike Koubaa,Thomas Holdt,Sofia Marxen,Dr. Paulina Ophey,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.455,Chances Are,d93915e6-eb44-430c-a118-b152e72e2ced,Metal,2017-04-11T10:57:19.932Z,Stanley Kubrick,France,23,Neele Alizadeh,Janosch Östringer,Maik Balnuweit,Vivienne Buchrucker,Andrew Schellenbeck,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.35,Cracklin' Rosie,dacc79b7-9780-4be9-935e-a7d0232849a0,Hip Hop,2002-07-31T05:55:36.173Z,Steven Spielberg,France,11,Nora Naubert,Karim Neubauer,Finnley Heiser,Riccardo Tischmann,Niclas Huth,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
2,1.6400000000000001,The Song From Moulin Rouge (Where Is Your Heart),db42e9ca-0394-4fb4-aaad-d00a2c087ffe,Non Music,2006-05-17T07:57:34.728Z,Quentin Tarantino,France,21,Ana Hillard,Franziska Abraham,Jeremie Theele,Charlotta Tischler,Riccardo Tischmann,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
1,0.855,Personality,db93f2ac-f914-4e44-83a5-bc0d99e7e895,Rock,2003-03-15T17:56:16.499Z,Spike Lee,France,13,Fiona Motzenbbäcker,Elia Geyer,Maike Koubaa,Sienna Schultz,Prof. Dr. Claas Zaituc,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.725,Ray of Light,dbeabf10-4d0c-48a0-8137-80c04202368f,World,2011-05-24T09:14:39.421Z,Spike Lee,France,16,Levi Decker,Aliya Cors,Claas Bauer,Maike Koubaa,Nora Naubert,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.245,I Can't Get Started,dce0cc53-f840-4335-ae9e-31d16178bb06,Country,2015-04-05T19:29:44.107Z,Spike Lee,France,30,Prof. Dr. Mads Humbert,Viktoria Blank,Denise Muckenthaler,Dr. Paulina Ophey,Jeremie Theele,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.08,Indian Reservation (The Lament Of The Cherokee Reservation Indian),dd94036a-7022-4e4c-84b7-f658278c73f7,Country,2015-10-04T03:42:24.058Z,Christopher Nolan,France,7,Prof. Dr. Mads Humbert,Eva Wiechmann,Mirco Hartz,Gianluca Köseoglu,Cora Jamrozy,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.1,That's What Friends Are For,ddc09d56-1302-4719-bdf9-10144f5eaab9,Blues,2021-02-05T08:27:32.469Z,Alfred Hitchcock,France,2,Riccardo Tischmann,Franz Illing,Jonte Kron,James Franke,Anton Daudrich,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.495,Twist & Shout,e050bed8-60c1-437d-9e2c-14e1986a654e,Metal,2021-12-29T05:42:53.112Z,Francis Ford Coppola,France,12,Malia De,Dennis Steinert,Franziska Abraham,Ron Manns,Herr Danny Steinkamp,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
1,0.75,Strangers in the Night,e167672b-719a-4dfc-b9ca-40d58a6ebe8f,Rap,2018-10-15T01:19:46.658Z,Spike Lee,France,21,Prof. Dr. Tom Zahn,Melinda Reimann,Maik Sagonas,Malia De,Maike Koubaa,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
2,1.6600000000000001,Let's Hear it For the Boy,e1a68f93-b3c1-4cdf-8c73-692b03fc6d82,Blues,2021-02-16T22:01:17.803Z,Hayao Miyazaki,France,21,Marc Nastvogel,Maik Sagonas,Maik Balnuweit,Aliya Cors,Richard Moser,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.16,This Ole House,e4573caa-7aa3-4c02-b8af-463cdde2a51b,Electronic,2000-12-23T02:31:28.683Z,Stanley Kubrick,France,8,Lian Komoll,Thomas Holdt,Maik Balnuweit,Karim Neubauer,Kim Platzer,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
1,0.5,(Just Like) Starting Over,e6520729-a457-4b10-9a86-603ab0d4c520,Electronic,2016-06-30T08:10:10.877Z,Hayao Miyazaki,France,3,Tessa Kleinmann,Luca Streese,Vin Forst,Nathan Zimanyi,Jens Will,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0,You've Lost That Lovin' Feelin',e882c03d-803d-4925-8843-c0064d9dc1a1,Folk,2022-11-18T11:45:11.686Z,Martin Scorsese,France,2,Julian Kobs,Sofia Marxen,Jeremie Theele,Tessa Kleinmann,Sienna Schultz,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.1,He's a Rebel,e88378aa-412e-428f-9851-457fb2a730a2,Rock,2009-09-01T20:17:43.615Z,Francis Ford Coppola,France,3,Zehra Donie,Jeremie Theele,Damien Morhelfer,Vivienne Buchrucker,Pit Benzing,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.535,A Boy Named Sue,e890dee8-5956-430c-a0a6-c502a6885f0a,Funk,2017-01-14T12:14:45.531Z,James Cameron,France,23,James Franke,Vivienne Buchrucker,Prof. Dr. Mads Humbert,Pit Benzing,Leonora Mulrain,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.495,Music,e9e7c61a-af01-402d-bb9c-cd3da39c4d84,Hip Hop,2012-01-20T13:52:02.841Z,Stanley Kubrick,France,20,Maik Balnuweit,Sönke Mues,Marc Nastvogel,Anja Heydemüller,Carlotta Elbe,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.12000000000000001,1999,ec9f5fbe-3b2c-4c52-8483-3dc5b155b486,Country,2005-03-23T01:50:50.339Z,Martin Scorsese,France,8,Tessa Kleinmann,Anton Daudrich,Janosch Östringer,Sienna Schultz,Prof. Dr. Mads Humbert,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.265,One Bad Apple,ecd2e73f-5594-4ac3-afe9-ed2287e67136,World,2013-07-14T07:16:40.655Z,Martin Scorsese,France,30,Gianluca Köseoglu,Prof. Dr. Tom Zahn,Nathan Zimanyi,Lennie Mattern,Andrew Schellenbeck,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
2,1.62,Frenesi,edacddef-7d57-4439-bfe6-910b4f031344,Soul,2019-07-09T14:23:06.233Z,Hayao Miyazaki,France,12,Magdalena Schönball,Yunus Kaul,Viktoria Blank,Aimee Bogdashin,Riccardo Tischmann,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.35,Wooly Bully,eddbdbbc-488e-4962-ab9f-d5ec3323e103,Rap,2001-03-22T17:38:11.355Z,Martin Scorsese,France,26,Elia Geyer,Aliya Cors,Luca Streese,Prof. Dr. Claas Zaituc,Nora Naubert,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.37,Mack the Knife,ef342daa-1d0b-4fab-b411-efe0bf2a6fce,Jazz,2022-03-17T12:37:09.858Z,Hayao Miyazaki,France,26,Janosch Östringer,Sönke Mues,Prof. Dr. Tom Zahn,Vivienne Buchrucker,Tessa Kleinmann,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.08,Be Bop a Lula,f05341b5-4119-4787-9a0e-caf7a5ce62e9,Funk,2010-04-09T08:43:54.866Z,Quentin Tarantino,France,2,Magdalena Schönball,Carlotta Elbe,Julian Kobs,Ana Hillard,Julian Wollenberg,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.12000000000000001,Hot Child In The City,f05cbf93-c290-4bb3-b998-bf13d6a1fad8,Reggae,2001-04-01T15:35:15.015Z,James Cameron,France,7,Melissa Hildenbrand,Nora Naubert,Yunus Kaul,Emmely Rohrer,,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.16,Ole Buttermilk Sky,f1b042cf-e6b5-42a2-bb79-36c838256a89,World,2015-10-19T18:17:02.175Z,Christopher Nolan,France,5,Pit Benzing,Sebastian Greb,Dennis Steinert,Niclas Huth,Theresa Pressler,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.5,Leaving,f22dd756-5230-4ead-a183-934fba0b6efc,Soul,2005-11-20T10:23:57.004Z,Alfred Hitchcock,France,24,Sönke Mues,Neele Alizadeh,Dennis Steinert,Maryam Briesenick,Thomas Holdt,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.245,Band On the Run,f31b0e99-8fe1-4683-a7fb-37da6dd3f34f,Rock,2017-10-14T05:38:37.871Z,Alfred Hitchcock,France,10,Andrew Schellenbeck,Thomas Holdt,Lucian Büttner,Dr. Jolin Benzing,,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.12000000000000001,St George & the Dragonette,f3e33f47-e877-49da-8e63-1a615c30f654,World,2019-06-25T10:08:22.096Z,Martin Scorsese,France,2,James Franke,Oke Mensing,Franz Illing,Ana Hillard,,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.62,Cat's in the Cradle,f42c56eb-f87e-4d59-a4a7-dc7d2fce5f9a,Metal,2001-06-23T13:48:50.743Z,Alfred Hitchcock,France,17,Jonte Kron,Lynn Brinkmann,Peter Stolz,Prof. Dr. Mads Humbert,Cora Jamrozy,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,2.83,Rags to Riches,f460236d-429d-4cf6-8828-1cc488a9e55c,Country,2006-12-05T11:05:27.360Z,James Cameron,France,21,Herr Danny Steinkamp,Ron Manns,Neele Alizadeh,Maik Balnuweit,Maryam Briesenick,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.1,Raindrops Keep Falling On My Head,f646130d-468b-4cbd-9358-b6e0c4f198f9,Soul,2021-07-29T10:30:50.877Z,Hayao Miyazaki,France,0,Dr. Dorothea Langhirt,Sebastian Greb,Jil Beck,Julian Kobs,Claas Bauer,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.245,If You Leave Me Now,f6507283-fd83-487c-9c74-bba92223888f,Hip Hop,2021-06-17T11:31:02.217Z,Francis Ford Coppola,France,22,Ron Manns,Leonora Mulrain,Prof. Dr. Claas Zaituc,Henrike Fricke,Damien Morhelfer,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.1,Rosanna,f77fd4b6-cb5c-4aac-9870-982aac827fdc,Rap,2008-04-19T15:46:24.347Z,Francis Ford Coppola,France,7,Eva Wiechmann,Lucian Büttner,Viktoria Blank,Aliya Cors,Nathan Zimanyi,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.455,War,f7dbc9f9-b525-4848-b5e6-7462f0494a6b,Soul,2016-10-06T11:43:11.559Z,Spike Lee,France,23,Dr. Dorothea Langhirt,Gianluca Köseoglu,Dr. Jolin Benzing,Charlotta Tischler,Loris Porsche,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.16,At Last,f9bb1d59-c040-46e0-a845-acbe183348da,Stage And Screen,2004-06-08T08:26:35.450Z,Martin Scorsese,France,1,Lene Philipp,Laureen Geissler,Franz Illing,Levi Decker,Levin Balck,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.64,Mony Mony,faceb3c1-0123-4fff-b7d8-1dcc3b6eaa2f,Hip Hop,2004-08-11T19:11:33.167Z,Hayao Miyazaki,France,18,Thomas Holdt,Lene Philipp,Franziska Abraham,Maik Balnuweit,Sönke Mues,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.725,Hey Paula,fb06ad94-6b1d-4015-b8c7-b7d1cd45df05,Folk,2008-04-01T22:54:05.303Z,Steven Spielberg,France,16,Nora Naubert,Norman Gerschler,Julian Wollenberg,Ina Ewald,,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
2,1.6600000000000001,9 to 5,fb4dd7cf-f4a6-4b3d-93cf-38e06a900dc0,Folk,2006-12-21T15:53:04.209Z,Spike Lee,France,25,Thomas Holdt,Julian Wollenberg,Maryam Briesenick,Levin Balck,Jens Will,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.475,You Sexy Thing,fcb8b846-6fc3-4b12-8a5f-4d11dd81e58c,Pop,2012-11-25T23:40:58.299Z,Stanley Kubrick,France,13,Dr. Dorothea Langhirt,Leonora Mulrain,Lynn Brinkmann,Claas Bauer,Malia De,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.16,In the End,fd016f66-810f-44e3-8cb0-9326b5d835e3,Pop,2009-04-03T21:46:03.228Z,Stanley Kubrick,France,4,Sienna Schultz,Gianluca Köseoglu,Dr. Dorothea Langhirt,Liz Moormann,Emmely Rohrer,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.39,Hello Dolly,fd47d8a8-e3e5-4b4f-bc80-803987f951d8,Country,2012-09-08T20:25:41.357Z,Steven Spielberg,France,11,Dennis Steinert,Sönke Mues,Charlotta Tischler,Riccardo Tischmann,Prof. Dr. Tom Zahn,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.33,My Blue Heaven,ff28b32d-24a7-4cdc-a9e8-254ae5e95ee9,Hip Hop,2001-11-07T11:16:19.173Z,Christopher Nolan,France,11,Anton Daudrich,Malia De,Prof. Dr. Mads Humbert,Eva Wiechmann,Aliya Cors,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
0,0.62,Spill the Wine,ff76ebaf-8640-4ec8-ac0a-c6ba607b3dc2,Country,2004-06-22T04:20:04.945Z,Quentin Tarantino,France,17,Maryam Briesenick,Hagen Spitzmüller,Aurora Vater,Julian Wollenberg,Prof. Dr. Mads Humbert,054b9202-a553-4002-9f69-58c85f341301,Arved Kleiss,7,Female,17
